refreshrate(hz),screenresolutionvert(pixels),screenresolutionhori(pixels),screenwidth(cm),color_text,eccentricity,Stim_size,left-handed,age,gender,participant,language,TrialNumber,bgori,staircase,targetloc,cond,ran,order,resp,rt,acc,contrast
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,349,90,2,1,1,1.0,348.0,0.0,0.3934328,0.0,0.04383629197169139
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,350,90,1,0,1,1.0,349.0,1.0,0.5287945,0.0,0.07629946451005658
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,351,90,1,0,1,1.0,350.0,0.0,0.9239494,1.0,0.08423671702620264
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,352,90,2,0,1,1.0,351.0,0.0,0.4353197,1.0,0.08423671702620264
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,353,90,1,1,1,1.0,352.0,1.0,0.4576055,1.0,0.08258581217385243
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,354,90,1,0,1,1.0,353.0,1.0,0.741416,0.0,0.08096726241471731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,355,90,2,0,1,1.0,354.0,1.0,0.5332971,0.0,0.07938043364074708
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,356,90,1,0,1,1.0,355.0,0.0,0.4754533,1.0,0.09117701854317731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,357,90,1,1,1,1.0,356.0,1.0,0.3592507,1.0,0.09117701854317731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,358,90,2,1,1,1.0,357.0,1.0,0.3260982,1.0,0.10066194775589994
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,359,90,1,1,1,1.0,358.0,1.0,0.3091352,1.0,0.09117701854317731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,360,90,2,1,1,1.0,359.0,1.0,0.2599304,1.0,0.09868913466602672
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,361,90,2,1,1,1.0,360.0,1.0,0.2475191,1.0,0.09485874267274703
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,362,90,2,1,1,1.0,361.0,1.0,0.2738199,1.0,0.09117701854317731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,363,90,1,1,1,1.0,362.0,1.0,0.2967641,1.0,0.0778247041713946
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,364,90,2,0,1,1.0,363.0,1.0,0.31945,0.0,0.08096726241471731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,365,90,2,0,1,1.0,364.0,0.0,0.3310255,1.0,0.10066194775589994
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,366,90,1,1,1,1.0,365.0,1.0,0.3052178,1.0,0.07629946451005658
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,367,90,2,0,1,1.0,366.0,0.0,0.3445454,1.0,0.09868913466602672
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,368,90,2,1,1,1.0,367.0,1.0,0.9232818,1.0,0.09485874267274703
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,369,90,2,0,1,1.0,368.0,0.0,0.4778237,1.0,0.09299966311581748
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,370,90,1,0,1,1.0,369.0,0.0,0.469024,1.0,0.07333807611669522
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,371,90,1,0,1,1.0,370.0,0.0,0.3201038,1.0,0.07190076718541984
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,372,90,1,0,1,1.0,371.0,1.0,0.274765,0.0,0.07049162720911727
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,373,90,1,1,1,1.0,372.0,0.0,0.3097075,0.0,0.07629946451005658
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,374,90,2,1,1,1.0,373.0,1.0,0.2850298,1.0,0.08939009488744021
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,375,90,1,1,1,1.0,374.0,1.0,0.2921429,1.0,0.09117701854317731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,376,90,1,0,1,1.0,375.0,0.0,0.3825286,1.0,0.09117701854317731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,377,90,1,1,1,1.0,376.0,1.0,0.2976362,1.0,0.08939009488744021
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,378,90,2,1,1,1.0,377.0,1.0,0.4165177,1.0,0.0778247041713946
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,379,90,2,0,1,1.0,378.0,0.0,0.3244452,1.0,0.07480411710528782
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,380,90,1,1,1,1.0,379.0,1.0,0.2918507,1.0,0.08939009488744021
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,381,90,2,1,1,1.0,380.0,1.0,0.2738882,1.0,0.07190076718541984
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,382,90,1,0,1,1.0,381.0,0.0,0.3372912,1.0,0.08763819207579797
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,383,90,2,0,1,1.0,382.0,0.0,0.3523282,1.0,0.07049162720911727
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,384,90,2,0,1,1.0,383.0,0.0,0.3393665,1.0,0.06911010412134794
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,385,90,2,0,1,1.0,384.0,0.0,0.4299825,1.0,0.06775565667529103
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,386,90,2,1,1,1.0,385.0,0.0,0.2969868,0.0,0.0651258765509975
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,387,90,2,1,1,1.0,386.0,1.0,0.3009935,1.0,0.07333807611669522
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,388,90,2,0,1,1.0,387.0,0.0,0.3274187,1.0,0.07333807611669522
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,389,90,2,0,1,1.0,388.0,0.0,0.2904211,1.0,0.07190076718541984
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,390,90,1,1,1,1.0,389.0,1.0,0.2731412,1.0,0.07629946451005658
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,391,90,1,1,1,1.0,390.0,1.0,0.3320811,1.0,0.07480411710528782
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,392,90,2,0,1,1.0,391.0,1.0,0.3954395,0.0,0.07190076718541984
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,393,90,2,1,1,1.0,392.0,1.0,0.2867282,1.0,0.07629946451005658
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,394,90,2,0,1,1.0,393.0,1.0,0.3855674,0.0,0.07480411710528782
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,395,90,2,0,1,1.0,394.0,0.0,0.3813539,1.0,0.08763819207579797
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,396,90,2,0,1,1.0,395.0,0.0,0.3926458,1.0,0.08423671702620264
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,397,90,1,0,1,1.0,396.0,0.0,0.3440077,1.0,0.07190076718541984
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,398,90,1,0,1,1.0,397.0,0.0,0.3146531,1.0,0.07049162720911727
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,399,90,2,0,1,1.0,398.0,0.0,0.2825903,1.0,0.08096726241471731
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,400,90,1,0,1,1.0,399.0,0.0,0.3846275,1.0,0.06911010412134794
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,401,361,2,0,3,1.0,400.0,0.0,0.7083783,1.0,0.0022071890938715104
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,402,361,1,0,3,1.0,401.0,1.0,0.9551551,0.0,0.004500856109433489
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,403,361,2,0,3,1.0,402.0,0.0,0.4336314,1.0,0.0021639317197267717
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,404,361,1,0,3,1.0,403.0,0.0,0.6408447,1.0,0.004682600487639664
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,405,361,2,1,3,1.0,404.0,1.0,0.3518166,1.0,0.002121522120891857
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,406,361,1,0,3,1.0,405.0,0.0,0.4152798,1.0,0.00459082901149991
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,407,361,2,0,3,1.0,406.0,0.0,0.5256507,1.0,0.002079943682327365
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,408,361,1,0,3,1.0,407.0,1.0,0.3251197,0.0,0.00459082901149991
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,409,361,1,0,3,1.0,408.0,1.0,0.462813,0.0,0.004871683696105335
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,410,361,1,1,3,1.0,409.0,1.0,0.3382019,1.0,0.005068402076484144
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,411,361,1,0,3,1.0,410.0,0.0,0.3738611,1.0,0.005068402076484144
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,412,361,2,0,3,1.0,411.0,1.0,0.2687762,0.0,0.0020391801146220695
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,413,361,2,1,3,1.0,412.0,1.0,0.3279083,1.0,0.0022071890938715104
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,414,361,2,0,3,1.0,413.0,1.0,0.3714343,0.0,0.0022071890938715104
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,415,361,2,1,3,1.0,414.0,1.0,0.3356233,1.0,0.002342219040591588
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,416,361,1,0,3,1.0,415.0,1.0,0.2948601,0.0,0.004969069506589162
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,417,361,1,1,3,1.0,416.0,1.0,0.2902026,1.0,0.0052730639366930995
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,418,361,1,1,3,1.0,417.0,1.0,0.2771139,1.0,0.0052730639366930995
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,419,361,1,0,3,1.0,418.0,1.0,0.4087723,0.0,0.005169720321851946
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,420,361,2,0,3,1.0,419.0,0.0,0.4241535,1.0,0.002342219040591588
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,421,361,1,1,3,1.0,420.0,1.0,0.3343695,1.0,0.005595655935901615
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,422,361,1,1,3,1.0,421.0,0.0,0.3137701,0.0,0.005485990034109779
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,423,361,2,1,3,1.0,422.0,1.0,0.3133342,1.0,0.0022963152955753057
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,424,361,2,0,3,1.0,423.0,1.0,0.2525148,0.0,0.002251311190503024
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,425,361,1,1,3,1.0,424.0,1.0,0.3238036,1.0,0.005937983253930972
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,426,361,1,0,3,1.0,425.0,0.0,0.3588343,1.0,0.005821608284521384
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,427,361,1,0,3,1.0,426.0,0.0,0.4904384,1.0,0.005707514078281028
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,428,361,1,1,3,1.0,427.0,1.0,0.4627534,1.0,0.005707514078281028
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,429,361,1,1,3,1.0,428.0,1.0,0.3223957,1.0,0.005595655935901615
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,430,361,2,1,3,1.0,429.0,1.0,0.3296341,1.0,0.002436797745798976
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,431,361,2,1,3,1.0,430.0,1.0,0.3646871,1.0,0.0023890404095119507
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,432,361,1,1,3,1.0,431.0,1.0,0.3881901,1.0,0.005485990034109779
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,433,361,2,0,3,1.0,432.0,1.0,0.3870922,0.0,0.0023890404095119507
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,434,361,1,1,3,1.0,433.0,1.0,0.4263742,1.0,0.005485990034109779
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,435,361,2,1,3,1.0,434.0,1.0,0.4170181,1.0,0.0025858745379489833
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,436,361,2,0,3,1.0,435.0,0.0,0.5648973,1.0,0.002535195535098707
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,437,361,1,1,3,1.0,436.0,1.0,0.4594018,1.0,0.005378473408498181
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,438,361,2,0,3,1.0,437.0,1.0,0.3951753,0.0,0.002485509759604288
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,439,361,2,0,3,1.0,438.0,1.0,0.3426237,0.0,0.002744071450960909
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,440,361,2,1,3,1.0,439.0,1.0,0.369316,1.0,0.00315186302332867
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,441,361,2,1,3,1.0,440.0,1.0,0.3404458,1.0,0.0030295307024573994
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,442,361,1,0,3,1.0,441.0,0.0,0.6434783,1.0,0.0052730639366930995
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,443,361,1,0,3,1.0,442.0,0.0,0.6135503,1.0,0.0052730639366930995
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,444,361,1,0,3,1.0,443.0,1.0,0.4567051,0.0,0.005169720321851946
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,445,361,2,0,3,1.0,444.0,0.0,0.5114762,1.0,0.002911946429524439
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,446,361,2,1,3,1.0,445.0,0.0,0.3644593,0.0,0.002854876939401858
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,447,361,1,0,3,1.0,446.0,0.0,0.6193054,1.0,0.005595655935901615
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,448,361,2,0,3,1.0,447.0,1.0,0.5389344,0.0,0.0033446856035465457
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,449,361,2,1,3,1.0,448.0,1.0,0.4130234,1.0,0.004076760385613912
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,450,361,1,0,3,1.0,449.0,0.0,0.3806023,1.0,0.005485990034109779
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,451,361,2,1,3,1.0,450.0,1.0,0.3237231,1.0,0.003841733375705851
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,452,361,1,1,3,1.0,451.0,1.0,0.3950591,1.0,0.005485990034109779
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,453,361,1,1,3,1.0,452.0,1.0,0.4477497,1.0,0.005378473408498181
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,454,361,2,0,3,1.0,453.0,1.0,0.3183809,0.0,0.0036926253222973665
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,455,361,2,0,3,1.0,454.0,0.0,0.5999571,1.0,0.004682600487639664
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,456,361,1,0,3,1.0,455.0,1.0,0.5268768,0.0,0.0052730639366930995
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,457,361,2,1,3,1.0,456.0,0.0,1.1740966,0.0,0.004412646532266771
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,458,361,2,1,3,1.0,457.0,1.0,0.505041,1.0,0.005821608284521384
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,459,361,1,1,3,1.0,458.0,1.0,0.4955713,1.0,0.005707514078281028
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,460,361,1,1,3,1.0,459.0,1.0,0.4183482,1.0,0.005595655935901615
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,461,361,2,1,3,1.0,460.0,1.0,0.4486018,1.0,0.005378473408498181
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,462,361,2,1,3,1.0,461.0,1.0,0.579923,1.0,0.004871683696105335
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,463,361,1,0,3,1.0,462.0,1.0,0.3535615,0.0,0.005595655935901615
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,464,361,2,0,3,1.0,463.0,0.0,0.7920249,1.0,0.004241379796535765
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,465,361,2,1,3,1.0,464.0,1.0,0.3538763,1.0,0.004076760385613912
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,466,361,2,0,3,1.0,465.0,1.0,0.3494787,0.0,0.003996862405967041
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,467,361,2,1,3,1.0,466.0,1.0,0.4415578,1.0,0.005378473408498181
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,468,361,1,1,3,1.0,467.0,1.0,0.3445815,1.0,0.005937983253930972
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,469,361,1,1,3,1.0,468.0,1.0,0.5639948,1.0,0.005821608284521384
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,470,361,1,0,3,1.0,469.0,0.0,0.5748969,1.0,0.005821608284521384
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,471,361,2,1,3,1.0,470.0,1.0,0.5979641,1.0,0.005169720321851946
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,472,361,1,1,3,1.0,471.0,1.0,0.4368102,1.0,0.005707514078281028
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,473,361,1,0,3,1.0,472.0,1.0,0.6962119,0.0,0.005707514078281028
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,474,361,2,0,3,1.0,473.0,0.0,0.494516,1.0,0.003841733375705851
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,475,361,1,1,3,1.0,474.0,1.0,0.3578887,1.0,0.006056684579365083
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,476,361,2,0,3,1.0,475.0,1.0,0.2762542,0.0,0.003841733375705851
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,477,361,2,0,3,1.0,476.0,1.0,0.3198252,0.0,0.005485990034109779
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,478,361,1,1,3,1.0,477.0,0.0,0.4785088,0.0,0.005937983253930972
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,479,361,2,1,3,1.0,478.0,1.0,0.3974663,1.0,0.006956757690467928
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,480,361,1,0,3,1.0,479.0,0.0,0.5089806,1.0,0.006301253244993052
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,481,361,2,0,3,1.0,480.0,1.0,0.5694262,0.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,482,361,1,0,3,1.0,481.0,0.0,0.3444328,1.0,0.006301253244993052
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,483,361,2,0,3,1.0,482.0,0.0,0.3520631,1.0,0.00864893733965554
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,484,361,1,0,3,1.0,483.0,0.0,0.4470469,1.0,0.006177758765088165
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,485,361,2,1,3,1.0,484.0,0.0,0.53402,0.0,0.007833986305419286
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,486,361,1,0,3,1.0,485.0,0.0,0.3257165,1.0,0.006177758765088165
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,487,361,2,0,3,1.0,486.0,0.0,0.7010759,1.0,0.011410550312757525
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,488,361,1,0,3,1.0,487.0,1.0,0.260035,0.0,0.006177758765088165
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,489,361,1,0,3,1.0,488.0,0.0,0.3031801,1.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,490,361,1,1,3,1.0,489.0,1.0,0.338933,1.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,491,361,1,0,3,1.0,490.0,0.0,0.2780836,1.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,492,361,2,0,3,1.0,491.0,0.0,0.3570805,1.0,0.009548665799114418
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,493,361,2,1,3,1.0,492.0,0.0,0.2567342,0.0,0.007833986305419286
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,494,361,2,0,3,1.0,493.0,0.0,0.9485504,1.0,0.012849390314387626
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,495,361,2,1,3,1.0,494.0,0.0,0.7841212,0.0,0.010752727122835341
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,496,361,1,0,3,1.0,495.0,0.0,0.3671354,1.0,0.006301253244993052
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,497,361,1,1,3,1.0,496.0,1.0,0.4030228,1.0,0.006301253244993052
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,498,361,1,1,3,1.0,497.0,1.0,0.4621443,1.0,0.006177758765088165
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,499,361,1,0,3,1.0,498.0,1.0,0.5302451,0.0,0.006177758765088165
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,500,361,2,0,3,1.0,499.0,0.0,0.3763191,1.0,0.01629425032339594
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,501,361,1,1,3,1.0,500.0,1.0,0.3675343,1.0,0.006555697582933695
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,502,361,1,1,3,1.0,501.0,1.0,0.3306723,1.0,0.006555697582933695
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,503,361,2,1,3,1.0,502.0,1.0,0.330132,1.0,0.013908057440071123
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,504,361,2,0,3,1.0,503.0,0.0,0.4369423,1.0,0.009548665799114418
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,505,361,1,1,3,1.0,504.0,1.0,0.3882708,1.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,506,361,1,0,3,1.0,505.0,0.0,0.424995,1.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,507,361,1,0,3,1.0,506.0,0.0,0.4522333,1.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,508,361,1,1,3,1.0,507.0,1.0,0.3182857,1.0,0.006301253244993052
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,509,361,1,1,3,1.0,508.0,1.0,0.3542709,1.0,0.006301253244993052
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,510,361,2,1,3,1.0,509.0,1.0,0.3454194,1.0,0.009548665799114418
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,511,361,2,1,3,1.0,510.0,1.0,0.3642697,1.0,0.009361527229880708
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,512,361,1,1,3,1.0,511.0,1.0,0.4191963,1.0,0.006177758765088165
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,513,361,2,0,3,1.0,512.0,0.0,0.5782323,1.0,0.0075299281279787005
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,514,361,1,1,3,1.0,513.0,1.0,0.3771211,1.0,0.006177758765088165
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,515,361,2,1,3,1.0,514.0,1.0,0.3444772,1.0,0.0075299281279787005
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,516,361,2,0,3,1.0,515.0,0.0,0.3139374,1.0,0.0075299281279787005
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,517,361,1,1,3,1.0,516.0,1.0,0.351968,1.0,0.006177758765088165
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,518,361,2,0,3,1.0,517.0,0.0,0.2949183,1.0,0.009361527229880708
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,519,361,2,0,3,1.0,518.0,0.0,0.3150852,1.0,0.007237671270027853
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,520,361,2,1,3,1.0,519.0,0.0,0.3020562,0.0,0.007382353586576979
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,521,361,2,1,3,1.0,520.0,1.0,0.2975748,1.0,0.010335384727275678
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,522,361,1,0,3,1.0,521.0,1.0,0.2810743,0.0,0.006056684579365083
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,523,361,1,0,3,1.0,522.0,0.0,0.3080774,1.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,524,361,1,0,3,1.0,523.0,0.0,0.391254,1.0,0.006427216401184427
120,1200,1920,49,.75,1.5,0.75,False,30,male,SAAY1407,fr,525,361,2,0,3,1.0,524.0,0.0,0.3664981,1.0,0.006820416372414831
